gate_txn_id,truck_plate,container_no,customer_id,terminal_id,direction,gate_in_time,gate_out_time,shift_id
37549,F35375,MSCU8849759,9,3,IN,2025-08-21 14:43:00,2025-08-21 15:39:00,2
37550,C73052,MSKU1176594,1,1,IN,2025-08-21 06:00:00,2025-08-21 06:05:00,1
37551,E62590,COSU6435224,2,2,OUT,2025-08-21 18:39:00,2025-08-21 19:16:00,2
37552,E38348,HLXU2749504,9,2,OUT,2025-08-21 18:18:00,2025-08-21 18:29:00,2
37553,D85610,MSKU2246765,1,1,IN,2025-08-21 13:54:00,2025-08-21 14:24:00,1
37554,F61607,MSCU5905627,2,1,IN,2025-08-21 05:18:00,2025-08-21 05:24:00,3
37555,B31381,MSCU9697432,12,1,OUT,2025-08-21 10:58:00,2025-08-21 11:19:00,1
37556,D44386,ONEU8946208,2,2,OUT,2025-08-21 10:22:00,2025-08-21 11:00:00,1
37557,C57574,HLXU6198633,4,2,OUT,2025-08-21 23:47:00,2025-08-22 01:30:00,3
37558,F45038,CMAU6598340,5,2,OUT,2025-08-21 17:43:00,2025-08-21 18:38:00,2
37559,D28404,EGLV1702240,5,1,OUT,2025-08-21 17:00:00,2025-08-21 17:51:00,2
37560,A32349,HLXU5133065,1,3,OUT,2025-08-21 15:29:00,2025-08-21 16:43:00,2
37561,F57856,COSU3609652,3,1,OUT,2025-08-21 05:32:00,2025-08-21 05:48:00,3
37562,A26711,EGLV3370040,8,1,IN,2025-08-21 14:56:00,2025-08-21 15:34:00,2
37563,B41363,COSU9213292,3,2,IN,2025-08-21 17:02:00,2025-08-21 17:31:00,2
37564,D71722,ONEU8422415,6,2,OUT,2025-08-21 11:06:00,2025-08-21 11:43:00,1
37565,C59696,COSU3347491,6,2,OUT,2025-08-21 22:38:00,2025-08-21 23:38:00,3
37566,B52314,COSU6357396,12,1,IN,2025-08-21 14:17:00,2025-08-21 15:10:00,2
37567,D72406,CMAU1537070,4,1,OUT,2025-08-21 09:25:00,2025-08-21 09:36:00,1
37568,C40817,MSCU6799252,3,3,OUT,2025-08-21 22:58:00,2025-08-21 23:58:00,3
37569,F70547,CMAU9808057,2,4,OUT,2025-08-21 19:14:00,2025-08-21 20:03:00,2
37570,B14507,ONEU9412830,7,1,IN,2025-08-21 19:13:00,2025-08-21 19:59:00,2
37571,B58193,ONEU9816981,2,1,OUT,2025-08-21 16:20:00,2025-08-21 22:08:00,2
37572,B86352,MSCU4181068,8,2,IN,2025-08-21 16:13:00,2025-08-21 16:42:00,2
37573,C30839,COSU4814648,12,3,OUT,2025-08-21 07:13:00,2025-08-21 07:59:00,1
37574,C94243,HLXU6067669,3,2,OUT,2025-08-21 21:57:00,2025-08-21 22:20:00,2
37575,B28197,MSKU4425333,8,1,IN,2025-08-21 22:03:00,2025-08-21 23:15:00,3
37576,C22768,MSKU8641273,11,2,OUT,2025-08-21 11:07:00,2025-08-21 11:59:00,1
37577,F32040,HLXU7619995,6,1,IN,2025-08-21 09:42:00,2025-08-21 10:25:00,1
37578,B19928,COSU2037453,4,3,OUT,2025-08-21 22:34:00,2025-08-21 23:30:00,3
37579,B20046,MSKU9417214,6,4,OUT,2025-08-21 20:04:00,2025-08-21 20:54:00,2
37580,C59626,MSCU5830537,5,4,OUT,2025-08-21 11:06:00,2025-08-21 11:51:00,1
37581,A17271,EGLV5080972,12,2,OUT,2025-08-21 19:10:00,2025-08-21 19:48:00,2
37582,D94686,EGLV9390089,11,1,IN,2025-08-22 20:36:00,2025-08-22 21:22:00,2
37583,B83610,CMAU7644743,4,2,IN,2025-08-22 23:01:00,2025-08-22 23:06:00,3
37584,F37207,EGLV3671216,1,1,IN,2025-08-22 16:06:00,2025-08-22 20:27:00,2
37585,A29697,COSU4930805,2,2,OUT,2025-08-22 14:56:00,2025-08-22 15:24:00,2
37586,C47194,MSCU5567156,1,2,IN,2025-08-22 09:35:00,2025-08-22 10:42:00,1
37587,A90080,CMAU4609045,5,3,OUT,2025-08-22 15:34:00,2025-08-22 15:51:00,2
37588,C65579,EGLV9092057,3,1,IN,2025-08-22 21:35:00,2025-08-23 02:39:00,2
37589,E24493,MSCU9301103,4,1,IN,2025-08-22 12:22:00,2025-08-22 13:18:00,1
37590,B37766,ONEU2259090,4,2,IN,2025-08-22 22:03:00,2025-08-22 22:33:00,3
37591,A15311,MSKU5809393,4,4,IN,2025-08-22 11:34:00,2025-08-22 12:40:00,1
37592,E75240,EGLV6174307,4,1,IN,2025-08-22 05:45:00,2025-08-22 06:48:00,3
37593,D72794,MSKU9701197,3,3,OUT,2025-08-22 22:22:00,2025-08-22 22:44:00,3
37594,E92971,MSCU6977370,9,2,OUT,2025-08-22 08:18:00,2025-08-22 09:23:00,1
37595,E27973,EGLV7210777,10,4,IN,2025-08-22 19:57:00,2025-08-22 20:30:00,2
37596,F95778,MSCU1145150,11,4,IN,2025-08-22 12:22:00,2025-08-22 13:43:00,1
37597,B32397,EGLV8234894,5,4,IN,2025-08-22 09:00:00,2025-08-22 09:47:00,1
37598,E81171,HLXU5760755,6,4,OUT,2025-08-22 21:32:00,2025-08-22 22:19:00,2
37599,F56717,MSCU9359404,5,2,IN,2025-08-22 14:36:00,2025-08-22 15:24:00,2
37600,A30541,HLXU8419214,5,2,OUT,2025-08-22 14:33:00,2025-08-22 15:25:00,2
37601,C28079,EGLV5769965,5,3,OUT,2025-08-22 16:52:00,2025-08-22 18:02:00,2
37602,E41820,HLXU3308400,8,3,OUT,2025-08-22 05:02:00,2025-08-22 05:10:00,3
37603,A95066,MSCU2440607,7,4,IN,2025-08-22 17:44:00,2025-08-22 18:25:00,2
37604,F79658,MSCU2003994,5,2,OUT,2025-08-22 23:55:00,2025-08-23 00:29:00,3
37605,C83115,EGLV5184652,6,3,IN,2025-08-22 18:32:00,2025-08-22 19:04:00,2
37606,B51804,CMAU3124524,5,3,OUT,2025-08-22 19:33:00,2025-08-22 20:30:00,2
37607,B30302,MSCU6447856,8,3,OUT,2025-08-22 12:19:00,2025-08-22 13:05:00,1
37608,C84035,MSKU2617231,10,2,OUT,2025-08-22 22:40:00,2025-08-22 23:34:00,3
37609,F27519,COSU9580379,7,1,OUT,2025-08-22 09:55:00,2025-08-22 10:52:00,1
37610,C73710,HLXU5013800,6,4,IN,2025-08-22 13:13:00,2025-08-22 13:44:00,1
37611,D14998,CMAU5889225,1,1,OUT,2025-08-22 13:12:00,2025-08-22 13:53:00,1
37612,D19535,EGLV6578711,2,2,OUT,2025-08-22 23:01:00,2025-08-22 23:34:00,3
37613,A10628,MSKU7367142,11,3,IN,2025-08-22 09:42:00,2025-08-22 10:06:00,1
37614,B30015,COSU6580814,7,4,OUT,2025-08-22 22:48:00,2025-08-23 00:13:00,3
37615,A93673,HLXU7606621,7,4,OUT,2025-08-22 10:29:00,2025-08-22 11:25:00,1
37616,C26521,MSKU8459786,9,2,IN,2025-08-22 15:20:00,2025-08-22 15:58:00,2
37617,D41512,CMAU9635551,11,4,IN,2025-08-22 15:31:00,2025-08-22 16:15:00,2
37618,D33420,HLXU6838882,3,4,IN,2025-08-22 23:42:00,2025-08-23 00:25:00,3
37619,E68994,COSU3490327,9,1,IN,2025-08-22 13:42:00,2025-08-22 13:47:00,1
37620,C37665,CMAU3943024,9,1,IN,2025-08-22 20:57:00,2025-08-22 21:21:00,2
37621,F55264,MSCU9673925,6,4,OUT,2025-08-22 13:48:00,2025-08-22 15:18:00,1
37622,C16210,ONEU5496658,6,1,OUT,2025-08-22 09:10:00,2025-08-22 14:00:00,1
37623,A31737,HLXU1030322,12,4,IN,2025-08-22 19:00:00,2025-08-22 19:34:00,2
37624,E81756,MSKU9896986,3,3,OUT,2025-08-22 06:01:00,2025-08-22 06:29:00,1
37625,B55384,EGLV8171564,5,2,OUT,2025-08-22 15:20:00,2025-08-22 16:13:00,2
37626,A49899,ONEU4010352,4,1,OUT,2025-08-22 07:01:00,2025-08-22 07:46:00,1
37627,A72827,EGLV8922315,8,1,OUT,2025-08-22 20:53:00,2025-08-22 21:51:00,2
37628,B18211,COSU2412541,12,2,IN,2025-08-22 18:36:00,2025-08-22 19:22:00,2
37629,E32243,EGLV3882953,12,3,IN,2025-08-22 17:42:00,2025-08-22 18:20:00,2
37630,D95387,MSKU8461305,8,3,OUT,2025-08-22 14:19:00,2025-08-22 15:32:00,2
37631,E39393,COSU6179061,8,1,IN,2025-08-22 16:32:00,2025-08-22 17:38:00,2
37632,E55253,HLXU4251986,3,4,IN,2025-08-22 20:30:00,2025-08-22 20:56:00,2
37633,B16642,CMAU1215440,3,1,IN,2025-08-22 17:07:00,2025-08-22 18:01:00,2
37634,F46012,EGLV7048069,3,3,OUT,2025-08-22 16:47:00,2025-08-22 17:13:00,2
37635,E13597,EGLV4328526,9,2,OUT,2025-08-22 18:01:00,2025-08-22 19:01:00,2
37636,F29363,ONEU1302887,3,3,IN,2025-08-22 20:08:00,2025-08-22 20:37:00,2
37637,A29184,COSU2989968,10,1,OUT,2025-08-22 14:23:00,2025-08-22 15:22:00,2
37638,F43764,HLXU5775470,11,2,IN,2025-08-22 19:34:00,2025-08-22 20:20:00,2
37639,E45745,EGLV9872780,5,4,OUT,2025-08-22 11:28:00,2025-08-22 12:39:00,1
37640,C70962,ONEU2359919,3,4,OUT,2025-08-22 05:11:00,2025-08-22 05:41:00,3
37641,E16375,CMAU2183734,6,3,IN,2025-08-22 08:13:00,2025-08-22 09:02:00,1
37642,E22935,MSKU4646590,1,2,OUT,2025-08-22 07:48:00,2025-08-22 08:33:00,1
37643,D38407,HLXU8936719,5,4,IN,2025-08-22 07:58:00,2025-08-22 08:15:00,1
37644,C88925,EGLV7027730,2,1,IN,2025-08-22 20:36:00,2025-08-22 21:42:00,2
37645,C36939,CMAU8567528,9,4,IN,2025-08-22 19:19:00,2025-08-22 20:11:00,2
37646,A28231,MSCU9688031,2,1,OUT,2025-08-22 06:20:00,2025-08-22 11:35:00,1
37647,D56779,MSKU4110813,2,1,OUT,2025-08-22 08:12:00,2025-08-22 09:07:00,1
37648,B85095,COSU4300554,5,3,IN,2025-08-22 13:55:00,2025-08-22 14:29:00,1
37649,F46334,EGLV5093258,3,3,OUT,2025-08-22 07:59:00,2025-08-22 08:43:00,1
37650,E49375,EGLV4232491,1,2,OUT,2025-08-22 15:26:00,2025-08-22 15:45:00,2
37651,F87717,ONEU6705841,3,3,IN,2025-08-22 10:51:00,2025-08-22 11:13:00,1
37652,B40688,MSKU6210777,8,3,OUT,2025-08-22 10:20:00,2025-08-22 11:02:00,1
37653,D60308,ONEU1010676,8,4,IN,2025-08-22 15:34:00,2025-08-22 16:20:00,2
37654,D71257,ONEU9838537,12,3,OUT,2025-08-22 11:18:00,2025-08-22 12:13:00,1
37655,E61807,ONEU9264864,2,3,IN,2025-08-22 17:06:00,2025-08-22 17:23:00,2
37656,D87577,MSKU6665152,10,2,OUT,2025-08-22 22:23:00,2025-08-22 22:51:00,3
37657,E67579,ONEU5638396,12,1,IN,2025-08-22 18:13:00,2025-08-22 19:16:00,2
37658,C77289,ONEU1834574,7,3,IN,2025-08-22 21:06:00,2025-08-22 21:58:00,2
37659,E55160,HLXU8115468,3,4,OUT,2025-08-22 22:38:00,2025-08-22 23:19:00,3
37660,E54754,MSKU2569695,12,4,OUT,2025-08-22 14:55:00,2025-08-22 15:17:00,2
37661,B42025,EGLV7614575,9,3,OUT,2025-08-22 19:15:00,2025-08-22 19:39:00,2
37662,A45715,COSU1746548,11,4,IN,2025-08-22 07:32:00,2025-08-22 08:26:00,1
37663,B73858,COSU3340475,2,3,IN,2025-08-22 10:32:00,2025-08-22 10:58:00,1
37664,A31444,MSCU5936001,4,1,IN,2025-08-22 13:00:00,2025-08-22 13:59:00,1
37665,B11546,HLXU2365317,3,2,IN,2025-08-22 10:32:00,2025-08-22 11:09:00,1
37666,F17924,COSU9534723,11,4,OUT,2025-08-22 17:46:00,2025-08-22 18:50:00,2
37667,B70251,EGLV1932051,2,1,IN,2025-08-22 17:50:00,2025-08-22 18:25:00,2
37668,C70144,ONEU1972428,1,4,IN,2025-08-22 11:01:00,2025-08-22 11:55:00,1
37669,E97088,ONEU6123715,1,1,OUT,2025-08-22 12:42:00,2025-08-22 12:49:00,1
37670,E20978,EGLV9239583,10,3,OUT,2025-08-22 08:46:00,2025-08-22 09:21:00,1
37671,C57921,EGLV9453777,5,4,OUT,2025-08-22 18:24:00,2025-08-22 19:32:00,2
37672,A23929,HLXU2072038,4,1,OUT,2025-08-22 23:57:00,2025-08-23 00:22:00,3
37673,C36857,CMAU9422293,12,2,IN,2025-08-22 16:53:00,2025-08-22 17:23:00,2
37674,C71874,HLXU3431638,9,1,OUT,2025-08-22 15:13:00,2025-08-22 15:35:00,2
37675,E29094,EGLV4488513,5,4,OUT,2025-08-22 14:40:00,2025-08-22 15:00:00,2
37676,A78641,MSCU8224585,2,4,IN,2025-08-22 21:47:00,2025-08-22 22:45:00,2
37677,E96313,CMAU1459969,4,3,IN,2025-08-22 13:39:00,2025-08-22 14:30:00,1
37678,F90023,MSKU7412849,12,2,IN,2025-08-22 11:57:00,2025-08-22 12:57:00,1
37679,F57078,COSU6900901,4,2,IN,2025-08-22 17:00:00,2025-08-22 17:48:00,2
37680,D85338,COSU9640787,5,1,IN,2025-08-22 17:33:00,2025-08-22 18:27:00,2
37681,D17089,MSKU1750425,7,2,IN,2025-08-22 05:26:00,2025-08-22 06:06:00,3
37682,E11129,COSU4798830,12,3,IN,2025-08-22 20:28:00,2025-08-22 21:08:00,2
37683,E45125,COSU9511080,4,2,OUT,2025-08-22 08:49:00,2025-08-22 09:40:00,1
37684,C98919,EGLV2994764,7,3,IN,2025-08-22 15:48:00,2025-08-22 16:48:00,2
37685,E97519,HLXU5728184,11,3,IN,2025-08-22 18:27:00,2025-08-22 19:03:00,2
37686,C78982,COSU7507938,2,4,IN,2025-08-22 23:52:00,2025-08-23 00:33:00,3
37687,E32567,ONEU2164758,11,2,IN,2025-08-22 10:22:00,2025-08-22 11:49:00,1
37688,E91149,EGLV6893975,12,3,IN,2025-08-22 20:48:00,2025-08-22 21:44:00,2
37689,F31274,MSKU5534140,4,2,IN,2025-08-22 18:18:00,2025-08-22 19:10:00,2
37690,E96195,COSU8081780,12,1,IN,2025-08-22 16:28:00,2025-08-22 17:05:00,2
37691,B72724,CMAU2920748,7,1,OUT,2025-08-22 20:44:00,2025-08-22 21:27:00,2
37692,D41247,CMAU6432320,9,3,OUT,2025-08-22 18:47:00,2025-08-22 19:57:00,2
37693,E72177,HLXU7340001,8,2,OUT,2025-08-22 06:23:00,2025-08-22 07:30:00,1
37694,C77771,HLXU2438008,3,3,IN,2025-08-22 17:17:00,2025-08-22 18:14:00,2
37695,B26184,MSKU1909177,3,4,IN,2025-08-22 17:40:00,2025-08-22 18:35:00,2
37696,F20228,MSCU8385720,3,3,OUT,2025-08-22 14:33:00,2025-08-22 15:39:00,2
37697,E43316,EGLV3137034,9,4,OUT,2025-08-22 10:39:00,2025-08-22 11:51:00,1
37698,F94880,COSU4133483,9,4,OUT,2025-08-22 17:50:00,2025-08-22 18:58:00,2
37699,F77287,HLXU4785585,5,4,IN,2025-08-22 12:22:00,2025-08-22 13:04:00,1
37700,A23663,ONEU9479596,2,4,IN,2025-08-22 22:07:00,2025-08-22 22:20:00,3
37701,E84357,MSKU4549096,7,2,IN,2025-08-22 23:04:00,2025-08-23 00:06:00,3
37702,F15188,COSU3759403,5,1,OUT,2025-08-22 08:56:00,2025-08-22 09:50:00,1
37703,E41260,EGLV7680789,8,1,IN,2025-08-22 19:48:00,2025-08-22 20:45:00,2
37704,A78308,MSCU1185553,9,1,IN,2025-08-22 09:00:00,2025-08-22 09:46:00,1
37705,B76026,CMAU1736418,5,3,OUT,2025-08-22 08:25:00,2025-08-22 08:53:00,1
37706,A43163,HLXU6371080,6,2,OUT,2025-08-22 21:13:00,2025-08-22 21:26:00,2
37707,B81112,COSU2391724,3,3,IN,2025-08-22 15:37:00,2025-08-22 16:00:00,2
37708,B24388,HLXU1230348,4,4,OUT,2025-08-22 09:00:00,2025-08-22 09:25:00,1
37709,D64082,MSKU7903022,2,4,OUT,2025-08-22 14:51:00,2025-08-22 15:16:00,2
37710,B57326,ONEU8799099,9,2,IN,2025-08-22 06:39:00,2025-08-22 11:59:00,1
37711,D52165,MSKU7057852,9,3,OUT,2025-08-22 08:57:00,2025-08-22 09:57:00,1
37712,A93177,ONEU2204759,11,4,OUT,2025-08-22 10:59:00,2025-08-22 11:29:00,1
37713,C35720,MSCU5978987,6,3,OUT,2025-08-22 09:13:00,2025-08-22 09:38:00,1
37714,F47247,CMAU8714236,8,4,OUT,2025-08-22 05:59:00,2025-08-22 06:57:00,3
37715,C78592,MSKU7167869,7,2,IN,2025-08-22 22:11:00,2025-08-22 22:49:00,3
37716,F18987,HLXU2722012,10,1,OUT,2025-08-22 16:12:00,2025-08-22 16:17:00,2
37717,D20244,ONEU4013294,6,2,IN,2025-08-22 15:53:00,2025-08-22 16:20:00,2
37718,C74679,ONEU2136003,10,3,OUT,2025-08-22 16:05:00,2025-08-22 16:48:00,2
37719,B81236,EGLV3576272,11,2,IN,2025-08-22 21:45:00,2025-08-22 22:50:00,2
37720,E35918,COSU6472557,9,1,OUT,2025-08-22 10:36:00,2025-08-22 11:08:00,1
37721,A27151,COSU8820999,6,2,OUT,2025-08-22 16:52:00,2025-08-22 17:49:00,2
37722,C90413,EGLV7728164,4,3,IN,2025-08-22 19:23:00,2025-08-22 20:19:00,2
37723,E15408,ONEU4233359,7,2,IN,2025-08-22 13:19:00,2025-08-22 13:49:00,1
37724,C83066,MSKU6233112,3,1,IN,2025-08-22 06:19:00,2025-08-22 07:00:00,1
37725,E22733,EGLV7230716,11,4,IN,2025-08-22 08:53:00,2025-08-22 09:53:00,1
37726,E20609,ONEU4981270,6,1,IN,2025-08-22 12:35:00,2025-08-22 13:24:00,1
37727,F60933,ONEU8364011,1,4,IN,2025-08-22 19:06:00,2025-08-22 23:54:00,2
37728,B95743,ONEU8894224,4,1,IN,2025-08-22 15:11:00,2025-08-22 16:16:00,2
37729,F47984,EGLV3946925,7,1,IN,2025-08-22 18:01:00,2025-08-22 18:42:00,2
37730,F94377,EGLV1730248,5,4,IN,2025-08-22 20:02:00,2025-08-22 20:20:00,2
37731,F45572,COSU9756305,1,3,IN,2025-08-22 17:06:00,2025-08-22 18:30:00,2
37732,F56536,MSCU8287372,8,4,OUT,2025-08-22 10:00:00,2025-08-22 10:46:00,1
37733,B77881,HLXU4776234,5,1,IN,2025-08-22 16:26:00,2025-08-22 17:00:00,2
37734,C35451,COSU3289567,3,3,IN,2025-08-22 12:19:00,2025-08-22 12:24:00,1
37735,D54446,COSU4851436,10,3,OUT,2025-08-22 12:36:00,2025-08-22 13:28:00,1
37736,E44168,HLXU7545894,11,2,IN,2025-08-22 21:03:00,2025-08-22 21:37:00,2
37737,D67135,CMAU4336936,3,4,OUT,2025-08-22 15:31:00,2025-08-22 16:19:00,2
37738,B43477,MSCU1283265,1,3,IN,2025-08-22 06:25:00,2025-08-22 07:05:00,1
37739,D54103,HLXU5928196,12,4,IN,2025-08-22 07:30:00,2025-08-22 07:59:00,1
37740,E31507,MSKU3710545,12,4,IN,2025-08-22 17:54:00,2025-08-22 18:37:00,2
37741,F31577,CMAU8632861,8,1,IN,2025-08-22 21:32:00,2025-08-22 22:03:00,2
37742,C69696,HLXU3098664,10,1,IN,2025-08-22 20:21:00,2025-08-22 21:30:00,2
37743,E86257,COSU5080819,1,3,OUT,2025-08-22 09:01:00,2025-08-22 09:45:00,1
37744,A85528,HLXU1415872,4,2,IN,2025-08-22 20:39:00,2025-08-22 21:06:00,2
37745,D55043,CMAU4762727,6,2,IN,2025-08-22 06:40:00,2025-08-22 07:33:00,1
37746,A66816,CMAU3097612,2,4,IN,2025-08-22 08:20:00,2025-08-22 09:21:00,1
37747,B35982,MSCU4421577,1,1,IN,2025-08-22 20:58:00,2025-08-22 21:53:00,2
37748,D17605,HLXU6695164,3,2,OUT,2025-08-22 12:27:00,2025-08-22 12:50:00,1
37749,E39269,EGLV7265076,2,2,IN,2025-08-22 18:27:00,2025-08-22 18:40:00,2
37750,B17738,MSKU1111894,11,2,IN,2025-08-22 15:38:00,2025-08-22 16:12:00,2
37751,C92362,COSU8940526,7,2,OUT,2025-08-22 06:40:00,2025-08-22 06:52:00,1
37752,F46073,ONEU6518771,3,3,IN,2025-08-22 16:15:00,2025-08-22 16:41:00,2
37753,C49890,HLXU1226046,10,2,IN,2025-08-22 06:16:00,2025-08-22 06:56:00,1
37754,F53779,MSKU5249369,4,4,OUT,2025-08-22 21:52:00,2025-08-22 22:57:00,2
37755,D34951,CMAU5119371,12,1,OUT,2025-08-22 21:38:00,2025-08-22 22:43:00,2
37756,A16902,HLXU7886824,3,3,OUT,2025-08-22 12:46:00,2025-08-22 13:22:00,1
37757,D77435,HLXU4986492,9,3,OUT,2025-08-22 19:36:00,2025-08-22 20:14:00,2
37758,D65032,COSU6622505,2,1,IN,2025-08-22 23:15:00,2025-08-23 00:33:00,3
37759,B18351,MSCU2171800,9,2,OUT,2025-08-22 05:41:00,2025-08-22 06:51:00,3
37760,F55795,MSKU2356297,5,3,IN,2025-08-22 05:19:00,2025-08-22 06:25:00,3
37761,E95229,EGLV7597751,1,4,OUT,2025-08-22 12:02:00,2025-08-22 12:33:00,1
37762,B68489,HLXU5533705,4,4,IN,2025-08-22 23:49:00,2025-08-23 00:27:00,3
37763,D46178,CMAU5323486,2,1,OUT,2025-08-22 18:32:00,2025-08-22 18:38:00,2
37764,C47197,MSKU4561991,3,3,IN,2025-08-22 11:21:00,2025-08-22 11:50:00,1
37765,C45859,EGLV6054948,4,2,OUT,2025-08-22 06:09:00,2025-08-22 06:43:00,1
37766,C52209,COSU5203300,4,3,IN,2025-08-22 15:37:00,2025-08-22 15:53:00,2
37767,D36541,MSKU9284178,7,4,OUT,2025-08-22 12:33:00,2025-08-22 13:17:00,1
37768,E57588,ONEU2700094,4,3,IN,2025-08-22 10:49:00,2025-08-22 11:20:00,1
37769,B96107,ONEU9952160,7,1,OUT,2025-08-22 06:05:00,2025-08-22 06:12:00,1
37770,E59784,ONEU9716329,4,4,IN,2025-08-22 09:51:00,2025-08-22 10:57:00,1
37771,F88039,EGLV9567581,12,1,IN,2025-08-22 19:12:00,2025-08-22 20:05:00,2
37772,C42486,HLXU2012872,12,4,IN,2025-08-22 09:55:00,2025-08-22 10:29:00,1
37773,B17335,MSKU5566656,3,2,OUT,2025-08-22 12:46:00,2025-08-22 13:33:00,1
37774,C59572,CMAU4168689,10,1,IN,2025-08-22 12:03:00,2025-08-22 13:11:00,1
37775,B55571,COSU1331687,7,4,IN,2025-08-22 06:57:00,2025-08-22 07:46:00,1
37776,C24313,MSKU5082684,9,1,OUT,2025-08-22 17:08:00,2025-08-22 18:04:00,2
37777,C99944,COSU5888515,11,3,OUT,2025-08-22 09:23:00,2025-08-22 09:49:00,1
37778,F75582,ONEU5409725,8,2,IN,2025-08-22 22:26:00,2025-08-22 23:33:00,3
37779,D57655,CMAU4764537,12,1,OUT,2025-08-22 20:24:00,2025-08-22 21:55:00,2
37780,E71346,COSU3194662,11,4,OUT,2025-08-22 05:27:00,2025-08-22 06:24:00,3
37781,D66386,EGLV7371715,5,3,OUT,2025-08-22 15:09:00,2025-08-22 15:47:00,2
37782,B47199,ONEU7253112,11,2,IN,2025-08-22 11:51:00,2025-08-22 12:03:00,1
37783,C95769,HLXU1218380,11,3,OUT,2025-08-22 11:04:00,2025-08-22 11:56:00,1
37784,E17931,HLXU5494773,12,4,IN,2025-08-22 13:09:00,2025-08-22 16:37:00,1
37785,A63922,HLXU3617362,11,4,OUT,2025-08-22 07:12:00,2025-08-22 07:45:00,1
37786,F41993,MSKU6943554,2,3,OUT,2025-08-22 21:01:00,2025-08-22 22:02:00,2
37787,B70014,ONEU1857715,3,4,OUT,2025-08-22 10:07:00,2025-08-22 11:10:00,1
37788,F11045,MSCU4286504,6,4,OUT,2025-08-22 06:45:00,2025-08-22 07:19:00,1
37789,E82403,CMAU8154092,7,2,OUT,2025-08-22 20:12:00,2025-08-22 21:04:00,2
37790,B68883,COSU4445181,7,3,OUT,2025-08-22 12:42:00,2025-08-22 13:19:00,1
37791,A38750,MSKU9364732,9,2,OUT,2025-08-22 11:22:00,2025-08-22 11:54:00,1
37792,E64234,HLXU9971839,5,3,OUT,2025-08-22 05:24:00,2025-08-22 06:03:00,3
37793,D67357,ONEU8174968,1,2,IN,2025-08-22 07:34:00,2025-08-22 08:48:00,1
37794,B15700,MSCU5696050,1,3,OUT,2025-08-22 14:25:00,2025-08-22 14:59:00,2
37795,C38693,MSKU5702574,3,3,IN,2025-08-22 13:15:00,2025-08-22 13:58:00,1
37796,A91074,ONEU2808248,7,4,OUT,2025-08-22 05:16:00,2025-08-22 05:50:00,3
37797,B50502,MSKU5192023,3,3,OUT,2025-08-22 18:17:00,2025-08-22 18:50:00,2
37798,F28181,HLXU7964806,5,3,OUT,2025-08-22 09:33:00,2025-08-22 10:34:00,1
37799,E43172,CMAU6795133,10,2,OUT,2025-08-22 17:39:00,2025-08-22 18:22:00,2
37800,B55785,ONEU6844015,9,3,OUT,2025-08-22 22:10:00,2025-08-22 22:43:00,3
37801,A59799,ONEU3601225,1,2,OUT,2025-08-22 22:32:00,2025-08-22 23:26:00,3
37802,B48748,HLXU6723288,7,2,IN,2025-08-22 14:31:00,2025-08-22 14:51:00,2
37803,A92264,EGLV9195012,8,1,IN,2025-08-22 13:36:00,2025-08-22 14:28:00,1
37804,D15150,HLXU8870491,5,4,IN,2025-08-22 21:57:00,2025-08-22 22:18:00,2
37805,F50616,CMAU2921814,11,4,IN,2025-08-22 12:46:00,2025-08-22 14:04:00,1
37806,F15932,CMAU4577729,4,2,OUT,2025-08-22 06:26:00,2025-08-22 07:29:00,1
37807,A91274,COSU7717014,7,2,IN,2025-08-22 07:09:00,2025-08-22 08:06:00,1
37808,C93554,HLXU9324403,6,4,IN,2025-08-22 20:57:00,2025-08-22 21:48:00,2
37809,F23981,MSKU2623503,4,2,IN,2025-08-22 18:42:00,2025-08-22 19:41:00,2
37810,E19778,EGLV6559030,4,2,IN,2025-08-22 20:25:00,2025-08-22 20:48:00,2
37811,A15421,EGLV5476373,8,4,IN,2025-08-22 15:23:00,2025-08-22 16:16:00,2
37812,B34751,MSKU1116832,8,2,OUT,2025-08-22 07:38:00,2025-08-22 08:34:00,1
37813,E81355,HLXU7217840,8,2,OUT,2025-08-22 21:23:00,2025-08-22 22:21:00,2
37814,E80973,MSKU1998225,10,1,IN,2025-08-22 20:10:00,2025-08-22 21:35:00,2
37815,A17364,MSCU6191503,11,4,IN,2025-08-22 05:27:00,2025-08-22 06:26:00,3
37816,E39936,COSU4892788,8,2,OUT,2025-08-22 14:27:00,2025-08-22 14:41:00,2
37817,C62135,EGLV7910357,9,4,OUT,2025-08-22 16:54:00,2025-08-22 18:23:00,2
37818,A76891,MSCU4007063,8,3,OUT,2025-08-22 11:54:00,2025-08-22 12:16:00,1
37819,E94181,MSKU3991622,10,1,IN,2025-08-22 14:57:00,2025-08-22 15:48:00,2
37820,C25441,MSCU8965666,6,4,OUT,2025-08-22 23:31:00,2025-08-23 00:25:00,3
37821,F94618,CMAU1088194,11,1,OUT,2025-08-22 21:26:00,2025-08-22 21:46:00,2
37822,C77899,HLXU5834778,3,2,OUT,2025-08-22 12:36:00,2025-08-22 12:58:00,1
37823,F93626,CMAU5767480,11,1,IN,2025-08-22 22:50:00,2025-08-22 23:44:00,3
37824,B84129,MSKU6655805,8,2,OUT,2025-08-22 16:27:00,2025-08-22 17:11:00,2
37825,E60723,EGLV9890860,2,3,IN,2025-08-22 16:23:00,2025-08-22 16:55:00,2
